site_tag,latitude,longitude,start_date,end_date,kmAboveBelow,kmLeftRight
coastline,60.224139,170.035833,4/1/20,4/8/20,56,56
coastline,60.261194,169.791667,4/1/20,4/8/20,56,56
coastline,60.449111,169.680778,4/1/20,4/8/20,56,56
coastline,60.534583,169.278389,4/1/20,4/8/20,56,56
coastline,60.555806,169.402444,4/1/20,4/8/20,56,56
coastline,60.612889,169.253333,4/1/20,4/8/20,56,56
coastline,60.55375,169.226611,4/1/20,4/8/20,56,56
coastline,60.572472,169.032417,4/1/20,4/8/20,56,56
coastline,60.544583,169.218333,4/1/20,4/8/20,56,56
coastline,60.595417,168.483278,4/1/20,4/8/20,56,56
coastline,60.537917,167.794972,4/1/20,4/8/20,56,56
coastline,60.471639,167.7925,4/1/20,4/8/20,56,56
coastline,60.425389,167.573306,4/1/20,4/8/20,56,56
coastline,60.454583,167.361639,4/1/20,4/8/20,56,56
coastline,60.385833,167.397417,4/1/20,4/8/20,56,56
coastline,60.334556,167.220056,4/1/20,4/8/20,56,56
coastline,60.412917,167.011694,4/1/20,4/8/20,56,56
coastline,60.3025,167.075833,4/1/20,4/8/20,56,56
coastline,60.2875,166.870806,4/1/20,4/8/20,56,56
coastline,60.273333,166.975778,4/1/20,4/8/20,56,56
coastline,59.811194,166.278389,4/1/20,4/8/20,56,56
coastline,59.805806,166.085722,4/1/20,4/8/20,56,56
coastline,60.191694,166.310778,4/1/20,4/8/20,56,56
coastline,60.392528,166.257556,4/1/20,4/8/20,56,56
coastline,60.408333,166.3875,4/1/20,4/8/20,56,56
coastline,60.472056,166.275,4/1/20,4/8/20,56,56
coastline,60.422056,166.008306,4/1/20,4/8/20,56,56
coastline,60.337889,165.919944,4/1/20,4/8/20,56,56
coastline,60.239583,165.706639,4/1/20,4/8/20,56,56
coastline,60.192056,165.501667,4/1/20,4/8/20,56,56
coastline,60.242917,165.451667,4/1/20,4/8/20,56,56
coastline,60.189972,165.4925,4/1/20,4/8/20,56,56
coastline,60.082889,165.223361,4/1/20,4/8/20,56,56
coastline,60.106278,165.053222,4/1/20,4/8/20,56,56
coastline,59.994972,165.224139,4/1/20,4/8/20,56,56
coastline,59.782861,164.836639,4/1/20,4/8/20,56,56
coastline,60.0,164.709167,4/1/20,4/8/20,56,56
coastline,60.10125,164.486639,4/1/20,4/8/20,56,56
coastline,59.934167,164.137472,4/1/20,4/8/20,56,56
coastline,59.857917,164.199972,4/1/20,4/8/20,56,56
coastline,59.899139,164.059139,4/1/20,4/8/20,56,56
coastline,59.99125,164.21,4/1/20,4/8/20,56,56
coastline,59.998611,163.637333,4/1/20,4/8/20,56,56
coastline,59.981667,163.819083,4/1/20,4/8/20,56,56
coastline,59.866222,163.696611,4/1/20,4/8/20,56,56
coastline,59.859139,163.462444,4/1/20,4/8/20,56,56
coastline,59.618333,163.414111,4/1/20,4/8/20,56,56
coastline,59.484139,163.120806,4/1/20,4/8/20,56,56
coastline,59.360833,163.344139,4/1/20,4/8/20,56,56
coastline,59.291222,163.316639,4/1/20,4/8/20,56,56
coastline,59.239167,163.070778,4/1/20,4/8/20,56,56
coastline,59.059972,163.240833,4/1/20,4/8/20,56,56
coastline,59.183722,163.036611,4/1/20,4/8/20,56,56
coastline,59.110861,162.902306,4/1/20,4/8/20,56,56
coastline,58.968306,163.039222,4/1/20,4/8/20,56,56
coastline,58.855417,162.683278,4/1/20,4/8/20,56,56
coastline,58.863333,162.814139,4/1/20,4/8/20,56,56
coastline,58.763333,162.517417,4/1/20,4/8/20,56,56
coastline,58.77,162.607472,4/1/20,4/8/20,56,56
coastline,58.57375,162.316694,4/1/20,4/8/20,56,56
coastline,58.602472,162.199167,4/1/20,4/8/20,56,56
coastline,58.545417,162.249972,4/1/20,4/8/20,56,56
coastline,58.316639,162.037417,4/1/20,4/8/20,56,56
coastline,57.977444,161.89075,4/1/20,4/8/20,56,56
coastline,58.035417,161.984944,4/1/20,4/8/20,56,56
coastline,57.835778,162.107472,4/1/20,4/8/20,56,56
coastline,57.774111,162.477472,4/1/20,4/8/20,56,56
coastline,57.66875,162.363306,4/1/20,4/8/20,56,56
coastline,57.751639,162.524194,4/1/20,4/8/20,56,56
coastline,57.9325,162.54575,4/1/20,4/8/20,56,56
coastline,57.95125,162.691611,4/1/20,4/8/20,56,56
coastline,57.822889,163.20825,4/1/20,4/8/20,56,56
coastline,57.7275,163.319222,4/1/20,4/8/20,56,56
coastline,57.483306,163.094111,4/1/20,4/8/20,56,56
coastline,57.336611,162.675861,4/1/20,4/8/20,56,56
coastline,57.354167,162.785833,4/1/20,4/8/20,56,56
coastline,57.037444,162.849222,4/1/20,4/8/20,56,56
coastline,56.765833,162.7775,4/1/20,4/8/20,56,56
coastline,56.693722,162.925,4/1/20,4/8/20,56,56
coastline,56.744139,163.2275,4/1/20,4/8/20,56,56
coastline,56.187472,163.360806,4/1/20,4/8/20,56,56
coastline,56.007083,163.043333,4/1/20,4/8/20,56,56
coastline,56.061667,162.809111,4/1/20,4/8/20,56,56
coastline,56.224556,162.624944,4/1/20,4/8/20,56,56
coastline,56.2125,162.490806,4/1/20,4/8/20,56,56
coastline,56.251861,162.572833,4/1/20,4/8/20,56,56
coastline,56.094167,162.087472,4/1/20,4/8/20,56,56
coastline,55.37,161.747472,4/1/20,4/8/20,56,56
coastline,54.748333,162.144083,4/1/20,4/8/20,56,56
coastline,54.494556,161.696722,4/1/20,4/8/20,56,56
coastline,54.474583,161.289972,4/1/20,4/8/20,56,56
coastline,54.585361,161.149972,4/1/20,4/8/20,56,56
coastline,54.554583,160.845028,4/1/20,4/8/20,56,56
coastline,54.108694,159.983333,4/1/20,4/8/20,56,56
coastline,54.154139,159.984139,4/1/20,4/8/20,56,56
coastline,53.663333,159.800806,4/1/20,4/8/20,56,56
coastline,53.567056,159.903333,4/1/20,4/8/20,56,56
coastline,53.665833,159.844111,4/1/20,4/8/20,56,56
coastline,53.664972,159.920778,4/1/20,4/8/20,56,56
coastline,53.492472,159.96575,4/1/20,4/8/20,56,56
coastline,53.504111,159.777444,4/1/20,4/8/20,56,56
coastline,53.319972,159.980833,4/1/20,4/8/20,56,56
coastline,53.208333,159.950806,4/1/20,4/8/20,56,56
coastline,53.261639,160.0375,4/1/20,4/8/20,56,56
coastline,53.089944,160.049139,4/1/20,4/8/20,56,56
coastline,53.197444,159.7475,4/1/20,4/8/20,56,56
coastline,53.269583,159.818306,4/1/20,4/8/20,56,56
coastline,53.101222,159.09,4/1/20,4/8/20,56,56
coastline,52.882,158.699944,4/1/20,4/8/20,56,56
coastline,53.057028,158.585,4/1/20,4/8/20,56,56
coastline,52.998556,158.417278,4/1/20,4/8/20,56,56
coastline,52.892806,158.426611,4/1/20,4/8/20,56,56
coastline,52.896639,158.642444,4/1/20,4/8/20,56,56
coastline,52.772417,158.474028,4/1/20,4/8/20,56,56
coastline,52.697417,158.595667,4/1/20,4/8/20,56,56
coastline,52.625806,158.544111,4/1/20,4/8/20,56,56
coastline,52.651639,158.384167,4/1/20,4/8/20,56,56
coastline,52.530833,158.520722,4/1/20,4/8/20,56,56
coastline,52.405833,158.3975,4/1/20,4/8/20,56,56
coastline,52.418222,158.55575,4/1/20,4/8/20,56,56
coastline,52.289167,158.542417,4/1/20,4/8/20,56,56
coastline,52.224167,158.38575,4/1/20,4/8/20,56,56
coastline,51.964139,158.272528,4/1/20,4/8/20,56,56
coastline,51.630778,157.904139,4/1/20,4/8/20,56,56
coastline,51.523333,157.589167,4/1/20,4/8/20,56,56
coastline,51.364139,157.462472,4/1/20,4/8/20,56,56
coastline,50.862056,156.673361,4/1/20,4/8/20,56,56
coastline,51.080028,156.752472,4/1/20,4/8/20,56,56
coastline,51.230833,156.692472,4/1/20,4/8/20,56,56
coastline,51.314139,156.527556,4/1/20,4/8/20,56,56
coastline,52.01875,156.514972,4/1/20,4/8/20,56,56
coastline,52.443694,156.374944,4/1/20,4/8/20,56,56
coastline,52.515,156.479083,4/1/20,4/8/20,56,56
coastline,52.512706,156.326651,4/1/20,4/8/20,56,56
coastline,52.829972,156.150806,4/1/20,4/8/20,56,56
coastline,55.175833,155.562528,4/1/20,4/8/20,56,56
coastline,55.9625,155.654167,4/1/20,4/8/20,56,56
coastline,56.678306,155.989139,4/1/20,4/8/20,56,56
coastline,56.962444,156.487417,4/1/20,4/8/20,56,56
coastline,57.092917,156.536611,4/1/20,4/8/20,56,56
coastline,57.075,156.732472,4/1/20,4/8/20,56,56
coastline,57.283333,156.904056,4/1/20,4/8/20,56,56
coastline,57.485806,157.004139,4/1/20,4/8/20,56,56
coastline,57.721667,156.774194,4/1/20,4/8/20,56,56
coastline,57.7975,156.850833,4/1/20,4/8/20,56,56
coastline,57.856222,157.01,4/1/20,4/8/20,56,56
coastline,57.772056,157.171611,4/1/20,4/8/20,56,56
coastline,57.787917,157.445,4/1/20,4/8/20,56,56
coastline,58.01125,157.688361,4/1/20,4/8/20,56,56
coastline,57.974556,157.958278,4/1/20,4/8/20,56,56
coastline,58.032056,158.276639,4/1/20,4/8/20,56,56
coastline,57.977056,158.319944,4/1/20,4/8/20,56,56
coastline,58.448333,159.120889,4/1/20,4/8/20,56,56
coastline,58.845861,159.717444,4/1/20,4/8/20,56,56
coastline,59.039167,159.762417,4/1/20,4/8/20,56,56
coastline,59.381639,160.387472,4/1/20,4/8/20,56,56
coastline,59.553306,160.490806,4/1/20,4/8/20,56,56
coastline,59.621222,160.888306,4/1/20,4/8/20,56,56
coastline,60.028333,161.475806,4/1/20,4/8/20,56,56
coastline,60.201667,161.909111,4/1/20,4/8/20,56,56
coastline,60.417944,161.941556,4/1/20,4/8/20,56,56
coastline,60.607889,162.71,4/1/20,4/8/20,56,56
coastline,60.75875,162.92325,4/1/20,4/8/20,56,56
coastline,60.799556,163.331722,4/1/20,4/8/20,56,56
coastline,60.717917,163.313361,4/1/20,4/8/20,56,56
coastline,60.865444,163.608333,4/1/20,4/8/20,56,56
coastline,60.8225,163.789083,4/1/20,4/8/20,56,56
coastline,60.857472,163.700778,4/1/20,4/8/20,56,56
coastline,60.927472,163.809139,4/1/20,4/8/20,56,56
coastline,61.004972,163.482583,4/1/20,4/8/20,56,56
coastline,61.3425,164.027472,4/1/20,4/8/20,56,56
coastline,61.455861,163.749111,4/1/20,4/8/20,56,56
coastline,61.651611,163.870778,4/1/20,4/8/20,56,56
coastline,61.685806,164.065861,4/1/20,4/8/20,56,56
coastline,62.270806,164.149083,4/1/20,4/8/20,56,56
coastline,62.440361,164.531667,4/1/20,4/8/20,56,56
coastline,62.381917,165.1995,4/1/20,4/8/20,56,56
coastline,62.441639,165.105806,4/1/20,4/8/20,56,56
coastline,62.469,165.308583,4/1/20,4/8/20,56,56
coastline,62.56125,164.75,4/1/20,4/8/20,56,56
coastline,62.68125,164.609944,4/1/20,4/8/20,56,56
coastline,62.517917,163.261583,4/1/20,4/8/20,56,56
coastline,62.419139,163.164194,4/1/20,4/8/20,56,56
coastline,62.334944,163.372472,4/1/20,4/8/20,56,56
coastline,62.220806,163.087389,4/1/20,4/8/20,56,56
coastline,62.058306,163.192528,4/1/20,4/8/20,56,56
coastline,61.802528,162.969194,4/1/20,4/8/20,56,56
coastline,61.660778,163.329139,4/1/20,4/8/20,56,56
coastline,61.513722,163.021639,4/1/20,4/8/20,56,56
coastline,61.716222,162.83,4/1/20,4/8/20,56,56
coastline,61.664167,162.620806,4/1/20,4/8/20,56,56
coastline,61.592944,162.770056,4/1/20,4/8/20,56,56
coastline,61.662028,162.388333,4/1/20,4/8/20,56,56
coastline,61.374972,161.997472,4/1/20,4/8/20,56,56
coastline,61.427056,161.871583,4/1/20,4/8/20,56,56
coastline,61.335361,161.893333,4/1/20,4/8/20,56,56
coastline,61.36875,161.808389,4/1/20,4/8/20,56,56
coastline,60.896639,160.914111,4/1/20,4/8/20,56,56
coastline,60.714139,160.804083,4/1/20,4/8/20,56,56
coastline,60.765389,160.691694,4/1/20,4/8/20,56,56
coastline,60.697056,160.423333,4/1/20,4/8/20,56,56
coastline,60.745389,160.431639,4/1/20,4/8/20,56,56
coastline,60.57875,160.213361,4/1/20,4/8/20,56,56
coastline,60.822472,160.174222,4/1/20,4/8/20,56,56
coastline,60.901667,160.384083,4/1/20,4/8/20,56,56
coastline,61.033306,160.440806,4/1/20,4/8/20,56,56
coastline,60.927056,159.791667,4/1/20,4/8/20,56,56
coastline,61.102472,160.005833,4/1/20,4/8/20,56,56
coastline,61.239972,159.942528,4/1/20,4/8/20,56,56
coastline,61.238306,159.7725,4/1/20,4/8/20,56,56
coastline,61.290833,160.020861,4/1/20,4/8/20,56,56
coastline,61.319111,159.8825,4/1/20,4/8/20,56,56
coastline,61.55,160.279111,4/1/20,4/8/20,56,56
coastline,61.955417,160.396639,4/1/20,4/8/20,56,56
coastline,61.842889,160.034944,4/1/20,4/8/20,56,56
coastline,61.708722,159.9,4/1/20,4/8/20,56,56
coastline,61.727056,159.699944,4/1/20,4/8/20,56,56
coastline,61.648722,159.578333,4/1/20,4/8/20,56,56
coastline,61.824194,159.577417,4/1/20,4/8/20,56,56
coastline,61.762056,159.468361,4/1/20,4/8/20,56,56
coastline,61.878722,159.386694,4/1/20,4/8/20,56,56
coastline,61.922917,159.013306,4/1/20,4/8/20,56,56
coastline,61.817889,158.843333,4/1/20,4/8/20,56,56
coastline,61.822889,158.268306,4/1/20,4/8/20,56,56
coastline,61.732083,158.08,4/1/20,4/8/20,56,56
coastline,61.787917,157.499972,4/1/20,4/8/20,56,56
coastline,61.677083,157.34675,4/1/20,4/8/20,56,56
coastline,61.522056,156.681583,4/1/20,4/8/20,56,56
coastline,61.200806,156.655861,4/1/20,4/8/20,56,56
coastline,60.941639,155.937472,4/1/20,4/8/20,56,56
coastline,60.707083,155.91,4/1/20,4/8/20,56,56
coastline,60.720389,155.793333,4/1/20,4/8/20,56,56
coastline,60.286639,154.792417,4/1/20,4/8/20,56,56
coastline,59.927917,154.486667,4/1/20,4/8/20,56,56
coastline,60.099139,154.5675,4/1/20,4/8/20,56,56
coastline,60.069139,154.404167,4/1/20,4/8/20,56,56
coastline,59.836667,154.409167,4/1/20,4/8/20,56,56
coastline,59.873306,154.230833,4/1/20,4/8/20,56,56
coastline,59.574111,154.3775,4/1/20,4/8/20,56,56
coastline,59.664583,154.231667,4/1/20,4/8/20,56,56
coastline,59.452444,154.129139,4/1/20,4/8/20,56,56
coastline,59.441222,154.305028,4/1/20,4/8/20,56,56
coastline,59.534556,154.401583,4/1/20,4/8/20,56,56
coastline,59.417056,154.501583,4/1/20,4/8/20,56,56
coastline,59.547917,154.42,4/1/20,4/8/20,56,56
coastline,59.442028,154.871583,4/1/20,4/8/20,56,56
coastline,59.492917,154.979944,4/1/20,4/8/20,56,56
coastline,59.345806,155.224139,4/1/20,4/8/20,56,56
coastline,59.171222,155.188361,4/1/20,4/8/20,56,56
coastline,59.191222,154.824944,4/1/20,4/8/20,56,56
coastline,59.123778,154.806583,4/1/20,4/8/20,56,56
coastline,59.215417,154.468389,4/1/20,4/8/20,56,56
coastline,59.1875,154.3325,4/1/20,4/8/20,56,56
coastline,59.103722,154.358361,4/1/20,4/8/20,56,56
coastline,59.042861,154.046667,4/1/20,4/8/20,56,56
coastline,59.175417,153.690806,4/1/20,4/8/20,56,56
coastline,59.238528,153.773528,4/1/20,4/8/20,56,56
coastline,59.182806,153.66025,4/1/20,4/8/20,56,56
coastline,59.225889,153.468167,4/1/20,4/8/20,56,56
coastline,59.151,153.298528,4/1/20,4/8/20,56,56
coastline,59.081917,153.338917,4/1/20,4/8/20,56,56
coastline,59.059028,153.010861,4/1/20,4/8/20,56,56
coastline,58.904583,152.898333,4/1/20,4/8/20,56,56
coastline,58.949583,152.550028,4/1/20,4/8/20,56,56
coastline,59.059528,152.358222,4/1/20,4/8/20,56,56
coastline,59.0075,152.402472,4/1/20,4/8/20,56,56
coastline,58.990417,152.184972,4/1/20,4/8/20,56,56
coastline,58.887056,152.066611,4/1/20,4/8/20,56,56
coastline,58.834611,151.341611,4/1/20,4/8/20,56,56
coastline,59.106222,151.103389,4/1/20,4/8/20,56,56
coastline,59.166194,151.43,4/1/20,4/8/20,56,56
coastline,59.144556,152.089944,4/1/20,4/8/20,56,56
coastline,59.224944,152.320778,4/1/20,4/8/20,56,56
coastline,59.295389,152.173306,4/1/20,4/8/20,56,56
coastline,59.299528,151.733306,4/1/20,4/8/20,56,56
coastline,59.604556,151.406667,4/1/20,4/8/20,56,56
coastline,59.564556,150.911722,4/1/20,4/8/20,56,56
coastline,59.454111,150.935889,4/1/20,4/8/20,56,56
coastline,59.43125,150.753333,4/1/20,4/8/20,56,56
coastline,59.488722,150.741639,4/1/20,4/8/20,56,56
coastline,59.491667,150.4875,4/1/20,4/8/20,56,56
coastline,59.562889,150.766667,4/1/20,4/8/20,56,56
coastline,59.542056,150.573389,4/1/20,4/8/20,56,56
coastline,59.710361,150.043333,4/1/20,4/8/20,56,56
coastline,59.75875,149.433389,4/1/20,4/8/20,56,56
coastline,59.666611,149.045778,4/1/20,4/8/20,56,56
coastline,59.460417,149.229972,4/1/20,4/8/20,56,56
coastline,59.451194,148.934972,4/1/20,4/8/20,56,56
coastline,59.548722,148.881694,4/1/20,4/8/20,56,56
coastline,59.456694,148.7225,4/1/20,4/8/20,56,56
coastline,59.357944,148.749972,4/1/20,4/8/20,56,56
coastline,59.364972,149.002444,4/1/20,4/8/20,56,56
coastline,59.230389,148.931667,4/1/20,4/8/20,56,56
coastline,59.250389,148.426667,4/1/20,4/8/20,56,56
coastline,59.375833,148.40075,4/1/20,4/8/20,56,56
coastline,59.407056,148.264889,4/1/20,4/8/20,56,56
coastline,59.38375,147.885028,4/1/20,4/8/20,56,56
coastline,59.259583,147.799944,4/1/20,4/8/20,56,56
coastline,59.305417,147.638333,4/1/20,4/8/20,56,56
coastline,59.232889,147.544944,4/1/20,4/8/20,56,56
coastline,59.462889,146.505,4/1/20,4/8/20,56,56
coastline,59.3875,146.304083,4/1/20,4/8/20,56,56
coastline,59.203306,146.350778,4/1/20,4/8/20,56,56
coastline,59.138722,146.046667,4/1/20,4/8/20,56,56
coastline,59.2425,145.824167,4/1/20,4/8/20,56,56
coastline,59.404167,145.969111,4/1/20,4/8/20,56,56
coastline,59.365417,145.786583,4/1/20,4/8/20,56,56
coastline,59.42625,145.691639,4/1/20,4/8/20,56,56
coastline,59.364583,144.913306,4/1/20,4/8/20,56,56
coastline,59.400417,143.876611,4/1/20,4/8/20,56,56
coastline,59.31875,143.483278,4/1/20,4/8/20,56,56
coastline,59.345389,143.161556,4/1/20,4/8/20,56,56
coastline,59.403722,143.246611,4/1/20,4/8/20,56,56
coastline,59.202083,142.461667,4/1/20,4/8/20,56,56
coastline,59.031667,142.077472,4/1/20,4/8/20,56,56
coastline,58.604139,141.544111,4/1/20,4/8/20,56,56
coastline,58.3075,140.78075,4/1/20,4/8/20,56,56
coastline,57.852472,140.514167,4/1/20,4/8/20,56,56
coastline,57.745389,140.324944,4/1/20,4/8/20,56,56
coastline,57.70625,140.011667,4/1/20,4/8/20,56,56
coastline,57.484167,139.790833,4/1/20,4/8/20,56,56
coastline,57.142472,138.939139,4/1/20,4/8/20,56,56
coastline,57.015806,138.884222,4/1/20,4/8/20,56,56
coastline,56.950833,138.607444,4/1/20,4/8/20,56,56
coastline,56.782917,138.576667,4/1/20,4/8/20,56,56
coastline,56.864583,138.559972,4/1/20,4/8/20,56,56
coastline,56.840806,138.4325,4/1/20,4/8/20,56,56
coastline,56.619167,138.272528,4/1/20,4/8/20,56,56
coastline,56.579139,138.112528,4/1/20,4/8/20,56,56
coastline,56.420806,138.2275,4/1/20,4/8/20,56,56
coastline,56.444556,138.061611,4/1/20,4/8/20,56,56
coastline,56.140833,137.720833,4/1/20,4/8/20,56,56
coastline,56.041667,137.425861,4/1/20,4/8/20,56,56
coastline,55.947444,137.402444,4/1/20,4/8/20,56,56
coastline,55.962889,137.305,4/1/20,4/8/20,56,56
coastline,55.64125,136.766639,4/1/20,4/8/20,56,56
coastline,55.562917,136.428306,4/1/20,4/8/20,56,56
coastline,55.286639,136.144167,4/1/20,4/8/20,56,56
coastline,54.909972,135.227417,4/1/20,4/8/20,56,56
coastline,54.719944,135.25575,4/1/20,4/8/20,56,56
coastline,54.657083,135.668361,4/1/20,4/8/20,56,56
coastline,54.565389,135.74325,4/1/20,4/8/20,56,56
coastline,54.587056,136.498333,4/1/20,4/8/20,56,56
coastline,54.684583,136.664944,4/1/20,4/8/20,56,56
coastline,54.605417,136.685,4/1/20,4/8/20,56,56
coastline,54.646667,136.8325,4/1/20,4/8/20,56,56
coastline,54.429972,136.834139,4/1/20,4/8/20,56,56
coastline,54.413361,136.7425,4/1/20,4/8/20,56,56
coastline,54.134139,136.814139,4/1/20,4/8/20,56,56
coastline,53.9225,136.675833,4/1/20,4/8/20,56,56
coastline,53.764528,136.783333,4/1/20,4/8/20,56,56
coastline,53.854583,136.943278,4/1/20,4/8/20,56,56
coastline,53.849139,137.195806,4/1/20,4/8/20,56,56
coastline,54.035806,137.302472,4/1/20,4/8/20,56,56
coastline,54.032056,137.16,4/1/20,4/8/20,56,56
coastline,54.128306,137.0825,4/1/20,4/8/20,56,56
